date,asset,rolling_beta
2024-08-09,AMZN,1.3259035473814986
2024-08-12,AMZN,1.3276876105385784
2024-08-13,AMZN,1.3306735297231638
2024-08-14,AMZN,1.3302464059443926
2024-08-15,AMZN,1.4537549318748235
2024-08-16,AMZN,1.447801105249903
2024-08-19,AMZN,1.437662073930085
2024-08-20,AMZN,1.4339971348665013
2024-08-21,AMZN,1.4369356741818782
2024-08-22,AMZN,1.456851817281773
2024-08-23,AMZN,1.442580693196155
2024-08-26,AMZN,1.4550939044116125
2024-08-27,AMZN,1.4546571970847921
2024-08-28,AMZN,1.4766405270104366
2024-08-29,AMZN,1.4704350030359417
2024-08-30,AMZN,1.5550262355551745
2024-09-03,AMZN,1.4746261206891171
2024-09-04,AMZN,1.4805576946075514
2024-09-05,AMZN,1.4745469472401647
2024-09-06,AMZN,1.5080226728504171
2024-09-09,AMZN,1.5224116295913244
2024-09-10,AMZN,1.5293910081920286
2024-09-11,AMZN,1.5512746323238862
2024-09-12,AMZN,1.57043724021516
2024-09-13,AMZN,1.5668915793651874
2024-09-16,AMZN,1.5654883921643616
2024-09-17,AMZN,1.5772080240043598
2024-09-18,AMZN,1.5793003681664415
2024-09-19,AMZN,1.5701482582327766
2024-09-20,AMZN,1.571519398575724
2024-09-23,AMZN,1.5653663295632134
2024-09-24,AMZN,1.5648838082193517
2024-09-25,AMZN,1.563812578179069
2024-09-26,AMZN,1.5551543219875137
2024-09-27,AMZN,1.547878406806911
2024-09-30,AMZN,1.5376343786818136
2024-10-01,AMZN,1.5172893305366741
2024-10-02,AMZN,1.527786162981565
2024-10-03,AMZN,1.5273139952492074
2024-10-04,AMZN,1.5454339360277125
2024-10-07,AMZN,1.5675996818893552
2024-10-08,AMZN,1.58125419082967
2024-10-09,AMZN,1.5734343112120992
2024-10-10,AMZN,1.5790882249736546
2024-10-11,AMZN,1.586204947163247
2024-10-14,AMZN,1.569600127401049
2024-10-15,AMZN,1.5425518992657599
2024-10-16,AMZN,1.5236647870203308
2024-10-17,AMZN,1.5327255409064906
2024-10-18,AMZN,1.5622976407665152
2024-10-21,AMZN,1.57085703097122
2024-10-22,AMZN,1.5986968981372074
2024-10-23,AMZN,1.6233961941491213
2024-10-24,AMZN,1.628717818930162
2024-10-25,AMZN,1.626583708190081
2024-10-28,AMZN,1.6277016485330118
2024-10-29,AMZN,1.6181154987353508
2024-10-30,AMZN,1.6307688678332382
2024-10-31,AMZN,1.405064963657858
2024-11-01,AMZN,1.4384906718253898
2024-11-04,AMZN,1.4633863796768187
2024-11-05,AMZN,1.4934147385241554
2024-11-06,AMZN,1.5809296621977484
2024-11-07,AMZN,1.5832469867745265
2024-11-08,AMZN,1.572623205351257
2024-11-11,AMZN,1.5967583244014827
2024-11-12,AMZN,1.5823307824412562
2024-11-13,AMZN,1.5088162724075989
2024-11-14,AMZN,1.5184784960046063
2024-11-15,AMZN,1.6227123753893948
2024-11-18,AMZN,1.61629716914407
2024-11-19,AMZN,1.62145911207912
2024-11-20,AMZN,1.5995863223226632
2024-11-21,AMZN,1.5948758097663827
2024-11-22,AMZN,1.583393731753495
2024-11-25,AMZN,1.5948759456300081
2024-11-26,AMZN,1.609688219568378
2024-11-27,AMZN,1.6190961308460454
2024-11-29,AMZN,1.5709872678742267
2024-12-02,AMZN,1.703165094947629
2024-12-03,AMZN,1.68393270988064
2024-12-04,AMZN,1.7374358437322925
2024-12-05,AMZN,1.6692764491054852
2024-12-06,AMZN,1.6577042192751252
2024-12-09,AMZN,1.6354478728061188
2024-12-10,AMZN,1.6051938087506632
2024-12-11,AMZN,1.6307503700272463
2024-12-12,AMZN,1.645086830871476
2024-12-13,AMZN,1.6502296386837263
2024-12-16,AMZN,1.6698012176649228
2024-12-17,AMZN,1.6757727298101333
2024-12-18,AMZN,1.7099785770859055
2024-12-19,AMZN,1.7140073143690246
2024-12-20,AMZN,1.6634196572284932
2024-12-23,AMZN,1.6511083734172842
2024-12-24,AMZN,1.6413763297324289
2024-12-26,AMZN,1.6562197300876749
2024-12-27,AMZN,1.6429988619058835
2024-12-30,AMZN,1.6400111405180124
2024-12-31,AMZN,1.660292713059905
2025-01-02,AMZN,1.6556295387893019
2025-01-03,AMZN,1.632518351677784
2025-01-06,AMZN,1.620386311165746
2025-01-07,AMZN,1.6005105127544046
2025-01-08,AMZN,1.6150465361904833
2025-01-10,AMZN,1.5859564353668858
2025-01-13,AMZN,1.5875962265369632
2025-01-14,AMZN,1.5855723020432382
2025-01-15,AMZN,1.6031412702726604
2025-01-16,AMZN,1.629857055620065
2025-01-17,AMZN,1.6535822756759284
2025-01-21,AMZN,1.6605947546966329
2025-01-22,AMZN,1.668947631379788
2025-01-23,AMZN,1.659000399153487
2025-01-24,AMZN,1.659477366056169
2025-01-27,AMZN,1.5554059906668296
2025-01-28,AMZN,1.5466568617231462
2025-01-29,AMZN,1.5483962030137264
2025-01-30,AMZN,1.5297779474352635
2025-01-31,AMZN,1.5049211598424306
2025-02-03,AMZN,1.5041472670220517
2025-02-04,AMZN,1.4850871585746266
2025-02-05,AMZN,1.4234334884492512
2025-02-06,AMZN,1.419192343310544
2025-02-07,AMZN,1.485055330599772
2025-02-10,AMZN,1.4959807708730783
2025-02-11,AMZN,1.4928481848564292
2025-02-12,AMZN,1.5226792848985862
2025-02-13,AMZN,1.4949590517819678
2025-02-14,AMZN,1.5081461920372206
2025-02-18,AMZN,1.498901656076805
2025-02-19,AMZN,1.4916620820363804
2025-02-20,AMZN,1.4205317516766494
2025-02-21,AMZN,1.4507646927223257
2025-02-24,AMZN,1.4580444195496782
2025-02-25,AMZN,1.449012783312349
2025-02-26,AMZN,1.4899033708508977
2025-02-27,AMZN,1.5127444455820922
2025-02-28,AMZN,1.4730848675551274
2025-03-03,AMZN,1.4796964340776753
2025-03-04,AMZN,1.4506019098287057
2025-03-05,AMZN,1.46334561580589
2025-03-06,AMZN,1.4961204721546817
2025-03-07,AMZN,1.474499790575743
2025-03-10,AMZN,1.3907383032779679
2025-03-11,AMZN,1.3653369622056224
2025-03-12,AMZN,1.356131740536815
2025-03-13,AMZN,1.3713799244336249
2025-03-14,AMZN,1.3484493130667403
2025-03-17,AMZN,1.3029641909389185
2025-03-18,AMZN,1.303893943049262
2025-03-19,AMZN,1.3063029047024448
2025-03-20,AMZN,1.2905348155649992
2025-03-21,AMZN,1.2914790379817855
2025-03-24,AMZN,1.3024682879830722
2025-03-25,AMZN,1.3068429758566336
2025-03-26,AMZN,1.332182793131811
2025-03-27,AMZN,1.3372583280672314
2025-03-28,AMZN,1.37543475176788
2025-03-31,AMZN,1.3516196098513227
2025-04-01,AMZN,1.3572818199198156
2025-04-02,AMZN,1.380585219822101
2025-04-03,AMZN,1.4948331937779071
2025-04-04,AMZN,1.2717022017774098
2025-04-07,AMZN,1.2691771221620363
2025-04-08,AMZN,1.2693009002799205
2025-04-09,AMZN,1.2071249340991994
2025-04-10,AMZN,1.203553214534846
2025-04-11,AMZN,1.2060386978799362
2025-04-14,AMZN,1.1955267037593158
2025-04-15,AMZN,1.1965056052040206
2025-04-16,AMZN,1.1932837063946273
2025-04-17,AMZN,1.1919804399536629
2025-04-21,AMZN,1.1860872227030665
2025-04-22,AMZN,1.187386468144453
2025-04-23,AMZN,1.2006792426842805
2025-04-24,AMZN,1.2092727945068769
2025-04-25,AMZN,1.2112931241562293
2025-04-28,AMZN,1.2211937532726906
2025-04-29,AMZN,1.2180507951640316
2025-04-30,AMZN,1.2176646271561982
2025-05-01,AMZN,1.2286575539277587
2025-05-02,AMZN,1.2221042076732642
2025-05-05,AMZN,1.22604506600774
2025-05-06,AMZN,1.220567858826336
2025-05-07,AMZN,1.2287731959518977
2025-05-08,AMZN,1.2306005969583222
2025-05-09,AMZN,1.2219304411449605
2025-05-12,AMZN,1.2688197662422518
2025-05-13,AMZN,1.2702414577881793
2025-05-14,AMZN,1.2686690294665823
2025-05-15,AMZN,1.2657114893086017
2025-05-16,AMZN,1.2646049912320259
2025-05-19,AMZN,1.2659906167950488
2025-05-20,AMZN,1.2667551086631181
2025-05-21,AMZN,1.2609065816772642
2025-05-22,AMZN,1.2574333437572638
2025-05-23,AMZN,1.255958311492261
2025-05-27,AMZN,1.2565423657535975
2025-05-28,AMZN,1.2561811292410292
2025-05-29,AMZN,1.2528944338608434
2025-05-30,AMZN,1.2542348742535048
2025-06-02,AMZN,1.2467088774864703
2025-06-03,AMZN,1.2487030036381146
2025-06-04,AMZN,1.2449994968424123
2025-06-05,AMZN,1.2332691091751757
2025-06-06,AMZN,1.2407216338022677
2025-06-09,AMZN,1.2499665431133682
2025-06-10,AMZN,1.2568568370322946
2025-06-11,AMZN,1.258836957457017
2025-06-12,AMZN,1.2538035693945593
2025-06-13,AMZN,1.253151677847446
2025-06-16,AMZN,1.2605536975163618
2025-06-17,AMZN,1.2580874751017654
2025-06-18,AMZN,1.2586679079182015
2025-06-20,AMZN,1.2601289364340469
2025-06-23,AMZN,1.2541903067695304
2025-06-24,AMZN,1.2479843807024955
2025-06-25,AMZN,1.2475976838443121
2025-06-26,AMZN,1.2477462642301267
2025-06-27,AMZN,1.2514968701561344
2025-06-30,AMZN,1.2331916928443274
2025-07-01,AMZN,1.2368579233198225
2025-07-02,AMZN,1.2357093573114675
2025-07-03,AMZN,1.2350035024137058
2025-07-07,AMZN,1.1642983884318376
2025-07-08,AMZN,1.2526550303994277
2025-07-09,AMZN,1.2612949064597332
2025-07-10,AMZN,1.2551084664351384
2025-07-11,AMZN,1.391476437596271
2025-07-14,AMZN,1.4655912247226708
2025-07-15,AMZN,1.4686335166439357
2025-07-16,AMZN,1.5022976875179057
2025-07-17,AMZN,1.4897545734352051
2025-07-18,AMZN,1.501265066992992
2025-07-21,AMZN,1.4955446504163425
2025-07-22,AMZN,1.5302787382091592
2025-07-23,AMZN,1.5453481087413403
2025-07-24,AMZN,1.469527355946317
2025-07-25,AMZN,1.4542771911543075
2025-07-28,AMZN,1.4454960407897774
2025-07-29,AMZN,1.4468515362517942
2025-07-30,AMZN,1.46164139480409
2025-07-31,AMZN,1.414679905626762
2025-08-01,AMZN,1.678909736944317
2025-08-04,AMZN,1.626911411828308
2025-08-05,AMZN,1.5740664754756502
2025-08-06,AMZN,1.63581259000402
2025-08-07,AMZN,1.6236267872994656
2025-08-08,AMZN,1.5917414707824589
2025-08-11,AMZN,1.6012197092152392
2025-08-12,AMZN,1.2288763621268082
2025-08-13,AMZN,1.2253334950344403
2025-08-14,AMZN,1.2093438398471474
2025-08-15,AMZN,1.2420229640863634
2025-08-18,AMZN,1.2519304610416728
2025-08-19,AMZN,1.272456163467997
2025-08-20,AMZN,1.2837482473195567
2025-08-21,AMZN,1.3433483893782803
2025-08-22,AMZN,1.4023213719205485
2025-08-25,AMZN,1.3947714594845286
2025-08-26,AMZN,1.42374568529785
2025-08-27,AMZN,1.4306278803958614
2025-08-28,AMZN,1.436577138808589
2025-08-29,AMZN,1.4427986757776627
2025-09-02,AMZN,1.4613422918844305
2025-09-03,AMZN,1.4767821655040672
2025-09-04,AMZN,1.5723702366433472
2025-09-05,AMZN,1.6192803819570323
2025-09-08,AMZN,1.5817439790745706
2025-09-09,AMZN,1.5875974993922397
2025-09-10,AMZN,1.572303529969826
2025-09-11,AMZN,1.5034266501092521
2025-09-12,AMZN,1.513864862127567
2025-09-15,AMZN,1.601152203194209
2025-09-16,AMZN,1.562622731725023
2025-09-17,AMZN,1.6160435463014582
2025-09-18,AMZN,1.5956630696093108
2025-09-19,AMZN,1.5693380041523866
2025-09-22,AMZN,1.6188292263367634
2025-09-23,AMZN,1.6729051707058145
2025-09-24,AMZN,1.660189648040747
2025-09-25,AMZN,1.61631976549202
2025-09-26,AMZN,1.572879940553585
2025-09-29,AMZN,1.6233735764889137
2025-09-30,AMZN,1.607852280362245
2025-10-01,AMZN,1.622809906125185
2025-10-02,AMZN,1.6051445382369776
2025-10-03,AMZN,1.6812881962723083
2025-10-06,AMZN,1.6685788941592081
2025-10-07,AMZN,1.6182521130530474
2025-10-08,AMZN,1.6419041148702305
2025-10-09,AMZN,1.6538293429087783
2025-10-10,AMZN,1.691276607715079
2025-10-13,AMZN,1.6779469602663122
2025-10-14,AMZN,1.7028566135499053
2025-10-15,AMZN,1.7010420911400181
2025-10-16,AMZN,1.6852887773822127
2025-10-17,AMZN,1.6573740239384258
2025-10-20,AMZN,1.6601514629808487
2025-10-21,AMZN,1.6717564967132872
2025-10-22,AMZN,1.691636129969136
2025-10-23,AMZN,1.7125114577957425
2025-10-24,AMZN,1.721466065255433
2025-10-27,AMZN,1.7004058000218414
2025-10-28,AMZN,1.704482317050436
2025-10-29,AMZN,1.74608413223379
2025-10-30,AMZN,1.4712243533112974
2025-10-31,AMZN,1.7224666279766414
2025-11-03,AMZN,1.7740501445704493
2025-11-04,AMZN,1.7025716067946264
2025-11-05,AMZN,1.7040514804634788
2025-11-06,AMZN,1.782928160502592
2025-11-07,AMZN,1.7802174073903285
2025-11-10,AMZN,1.782688008709344
2025-11-11,AMZN,1.7757880951438245
2025-11-12,AMZN,1.7872912917307753
2025-11-13,AMZN,1.7750271627504683
2025-11-14,AMZN,1.7791076651292197
2025-11-17,AMZN,1.7416552807579855
2025-11-18,AMZN,1.8058321077894188
2025-11-19,AMZN,1.8007097556725637
2025-11-20,AMZN,1.7650156502733707
2025-11-21,AMZN,1.7713153455645652
2025-11-24,AMZN,1.7755945384648613
2025-11-25,AMZN,1.7745884984273523
2025-11-26,AMZN,1.748925157947326
2025-11-28,AMZN,1.761277363703821
2025-12-01,AMZN,1.7391480077993942
2025-12-02,AMZN,1.7458502611027313
2025-12-03,AMZN,1.6764520306851423
2025-12-04,AMZN,1.668989607362267
2025-12-05,AMZN,1.663826584367032
2025-12-08,AMZN,1.6656080953440406
2025-12-09,AMZN,1.6825663766944496
2025-12-10,AMZN,1.7238161835547938
2025-12-11,AMZN,1.7178818147401682
2025-12-12,AMZN,1.7045281703570643
2025-12-15,AMZN,1.719144538687464
2025-12-16,AMZN,1.7103993427998305
2025-12-17,AMZN,1.6777286775384295
2025-12-18,AMZN,1.7095596969833278
2025-12-19,AMZN,1.7091223578925427
2025-12-22,AMZN,1.6697956514058478
2025-12-23,AMZN,1.6816935671884914
2025-12-24,AMZN,1.6764334354656611
2025-12-26,AMZN,1.6787056071177133
2025-12-29,AMZN,1.6706883522358889
2025-12-30,AMZN,1.6833885889971174
2025-12-31,AMZN,1.674427095289175
2026-01-02,AMZN,1.6653600254029053
2026-01-05,AMZN,1.691459402560498
2026-01-06,AMZN,1.7229777536567303
2026-01-07,AMZN,1.7262289364359285
2026-01-08,AMZN,1.717166809251052
2026-01-09,AMZN,1.7189127537240771
2026-01-12,AMZN,1.6834277304298098
2026-01-13,AMZN,1.7394816611377233
2026-01-14,AMZN,1.7601211360964992
2026-01-15,AMZN,1.7756438417430842
2026-01-16,AMZN,1.7893672199878268
2026-01-20,AMZN,1.8043255365065298
2026-01-21,AMZN,1.748428706400875
2026-01-22,AMZN,1.7567551797080245
2026-01-23,AMZN,1.7395635445402087
2026-01-26,AMZN,1.7175038358676364
2026-01-27,AMZN,1.7380111748735667
2026-01-28,AMZN,1.7706752290456624
2026-01-29,AMZN,1.7689563621823432
2026-01-30,AMZN,1.773946397395054
2026-02-02,AMZN,1.734143129679661
2026-02-03,AMZN,1.6605394441339334
2026-02-04,AMZN,1.6633334124939223
2026-02-05,AMZN,1.758924362698334
2026-02-06,AMZN,1.301997626775205
2026-02-09,AMZN,1.2512993681148545
2026-02-10,AMZN,1.2523356008851072
2026-02-11,AMZN,1.254231127672542
2026-02-12,AMZN,1.2486849106110132
2026-02-13,AMZN,1.250905561164534
2026-02-17,AMZN,1.2392898024945147
2026-02-18,AMZN,1.2586931009675213
2026-02-19,AMZN,1.2727014253819267
2026-02-20,AMZN,1.2207623295120118
2026-02-23,AMZN,1.2527468623857307
2026-02-24,AMZN,1.2497274946919343
2026-02-25,AMZN,1.2356282998927708
2026-02-26,AMZN,1.2010752022008437
2026-02-27,AMZN,1.1505563376091885
2026-03-02,AMZN,1.1704631758308373
2026-03-03,AMZN,1.1023021090950518
2026-03-04,AMZN,1.1977270569943275
2026-03-05,AMZN,1.1617928637745774
2026-03-06,AMZN,1.2187517653595124
2026-03-09,AMZN,1.198345750094868
2026-03-10,AMZN,1.1948266510464913
2026-03-11,AMZN,1.1901776382377323
2026-03-12,AMZN,1.1725052006237338
2026-03-13,AMZN,1.1530534268574248
2026-03-16,AMZN,1.1872889355167429
2026-03-17,AMZN,1.185394666224301
2026-03-18,AMZN,1.211453721077354
2026-03-19,AMZN,1.215173651939273
2026-03-20,AMZN,1.2327486965445293
2026-03-23,AMZN,1.2300662870019676
2026-03-24,AMZN,1.2590928131270274
2026-03-25,AMZN,1.2905378322344196
2026-03-26,AMZN,1.2587918739605568
2026-03-27,AMZN,1.3317607152891549
2026-03-30,AMZN,1.3247841930594486
2026-03-31,AMZN,1.3161829486281382
2026-04-01,AMZN,1.3192449598238147
2026-04-02,AMZN,1.3219989261239804
2026-04-06,AMZN,1.3408352783534048
2026-04-07,AMZN,1.311911808346114
2026-04-08,AMZN,1.2914961666152311
2026-04-09,AMZN,1.3481252373612758
2026-04-10,AMZN,1.3459954506417262
2026-04-13,AMZN,1.3394236063645997
2026-04-14,AMZN,1.3868765131328848
2026-04-15,AMZN,1.364279984162411
2026-04-16,AMZN,1.3482721500532597
2026-04-17,AMZN,1.321145302465687
2026-04-20,AMZN,1.325033742578754
2026-04-21,AMZN,1.2781477646425252
2026-04-22,AMZN,1.3199055162742108
2026-04-23,AMZN,1.3128783580683379
2026-04-24,AMZN,1.3443526366430492
2026-04-27,AMZN,1.3502427777536952
2026-04-28,AMZN,1.337279098363152
2026-04-29,AMZN,1.335195207992094
2026-04-30,AMZN,1.3229030090807528
2026-05-01,AMZN,1.3210710391091516
2026-05-04,AMZN,1.3015890195342366
2026-05-05,AMZN,1.2802720260356935
2026-05-06,AMZN,1.23006647310826
2026-05-07,AMZN,1.1641543895530178
2026-05-08,AMZN,1.4279808295404692
2026-05-11,AMZN,1.4357344163757777
2026-05-12,AMZN,1.4366548167651807
2026-05-13,AMZN,1.4369607804400533
2026-05-14,AMZN,1.3967371750602953
2026-05-15,AMZN,1.3889249341338652
2026-05-18,AMZN,1.3881977571151882
2026-05-19,AMZN,1.403092572142384
2026-05-20,AMZN,1.4129901890827534
2026-05-21,AMZN,1.3993999024378416
2026-05-22,AMZN,1.3671191414131532
2026-05-26,AMZN,1.3477156704680797
2026-05-27,AMZN,1.345591201984496
2026-05-28,AMZN,1.3332141626369052
2026-05-29,AMZN,1.3478220646956722
2026-06-01,AMZN,1.3371795290464012
2026-06-02,AMZN,1.3648024351466395
2026-06-03,AMZN,1.3629407907400866
2026-06-04,AMZN,1.3922765086365807
2021-04-06,JPM,0.5719392832867235
2021-04-07,JPM,0.5719800371802246
2021-04-08,JPM,0.5385982906338093
2021-04-09,JPM,0.4864189902926367
2021-04-12,JPM,0.4897033763643682
2021-04-13,JPM,0.5097579155658697
2021-04-14,JPM,0.5282957264640821
2021-04-15,JPM,0.5285743485205232
2021-04-16,JPM,0.5363922001500716
2021-04-19,JPM,0.5158544089516321
2021-04-20,JPM,0.5556338177691723
2021-04-21,JPM,0.6110131035752966
2021-04-22,JPM,0.6401422783609
2021-04-23,JPM,0.6531607126758382
2021-04-26,JPM,0.6602043594978014
2021-04-27,JPM,0.6569659616048645
2021-04-28,JPM,0.5846317179839984
2021-04-29,JPM,0.5827993822055632
2021-04-30,JPM,0.5892892082733292
2021-05-03,JPM,0.6029896441940492
2021-05-04,JPM,0.5160727040860896
2021-05-05,JPM,0.5145832602573576
2021-05-06,JPM,0.5008433947835711
2021-05-07,JPM,0.5013584445808833
2021-05-10,JPM,0.48030035424234646
2021-05-11,JPM,0.5094060848012938
2021-05-12,JPM,0.499275502675639
2021-05-13,JPM,0.5390360977710549
2021-05-14,JPM,0.5460385068633633
2021-05-17,JPM,0.5516712715270469
2021-05-18,JPM,0.5710568590441499
2021-05-19,JPM,0.5801121965646859
2021-05-20,JPM,0.5724015091626751
2021-05-21,JPM,0.589465653980886
2021-05-24,JPM,0.5873322663095519
2021-05-25,JPM,0.574363651763303
2021-05-26,JPM,0.5735222514049744
2021-05-27,JPM,0.5357128630166906
2021-05-28,JPM,0.48865125197511966
2021-06-01,JPM,0.4820462033777319
2021-06-02,JPM,0.5753342819909796
2021-06-03,JPM,0.5389330345526188
2021-06-04,JPM,0.5700086504110792
2021-06-07,JPM,0.6028940829566355
2021-06-08,JPM,0.6664828170582783
2021-06-09,JPM,0.6515592359584003
2021-06-10,JPM,0.6645557007998277
2021-06-11,JPM,0.6640228871254856
2021-06-14,JPM,0.6709834677851387
2021-06-15,JPM,0.6755057975111872
2021-06-16,JPM,0.6466126494407539
2021-06-17,JPM,0.7988601690884884
2021-06-18,JPM,0.8460065064241756
2021-06-21,JPM,0.9358512996669086
2021-06-22,JPM,0.924660738351353
2021-06-23,JPM,0.9450402239283265
2021-06-24,JPM,0.9404939757715021
2021-06-25,JPM,0.9333226157064968
2021-06-28,JPM,0.9253014249969276
2021-06-29,JPM,0.9454894021186785
2021-06-30,JPM,0.9597776898901067
2021-07-01,JPM,0.967261333965233
2021-07-02,JPM,0.9866320503746315
2021-07-06,JPM,0.9979528039523041
2021-07-07,JPM,0.9964963658865676
2021-07-08,JPM,1.0247951876405754
2021-07-09,JPM,1.0952453354755072
2021-07-12,JPM,1.1046778173739695
2021-07-13,JPM,1.1296433129337538
2021-07-14,JPM,1.1078237806531215
2021-07-15,JPM,1.115694314875495
2021-07-16,JPM,1.1512794600453746
2021-07-19,JPM,1.226573329633184
2021-07-20,JPM,1.2047620596666484
2021-07-21,JPM,1.2376178023829185
2021-07-22,JPM,1.2027693436153888
2021-07-23,JPM,1.1409425598421328
2021-07-26,JPM,1.142887979616219
2021-07-27,JPM,1.1368183369551719
2021-07-28,JPM,1.138418925827862
2021-07-29,JPM,1.1204507813599391
2021-07-30,JPM,1.1219828137762031
2021-08-02,JPM,1.1244761168608675
2021-08-03,JPM,1.1813871289784976
2021-08-04,JPM,1.1909604315603821
2021-08-05,JPM,1.175071046885491
2021-08-06,JPM,1.189730957543608
2021-08-09,JPM,1.2355947266847562
2021-08-10,JPM,1.221536484707224
2021-08-11,JPM,1.417763144713876
2021-08-12,JPM,1.370722496819392
2021-08-13,JPM,1.3930260350808148
2021-08-16,JPM,1.4057500517992663
2021-08-17,JPM,1.409297347806803
2021-08-18,JPM,1.3591345243296902
2021-08-19,JPM,1.4248725892169247
2021-08-20,JPM,1.4167765824228582
2021-08-23,JPM,1.4557397020968916
2021-08-24,JPM,1.448863986323052
2021-08-25,JPM,1.4580555788238998
2021-08-26,JPM,1.4120104592180476
2021-08-27,JPM,1.401790184808197
2021-08-30,JPM,1.3858309533222166
2021-08-31,JPM,1.3844831334236558
2021-09-01,JPM,1.4025304345891603
2021-09-02,JPM,1.4384369750643755
2021-09-03,JPM,1.4396526340403726
2021-09-07,JPM,1.426590767388046
2021-09-08,JPM,1.4171358027256094
2021-09-09,JPM,1.4215136413739615
2021-09-10,JPM,1.4179507858144313
2021-09-13,JPM,1.4400798266464117
2021-09-14,JPM,1.4507212888446919
2021-09-15,JPM,1.4825346888820854
2021-09-16,JPM,1.46334373063929
2021-09-17,JPM,1.3700542907097641
2021-09-20,JPM,1.4351050868058304
2021-09-21,JPM,1.4526635465779987
2021-09-22,JPM,1.47881117572814
2021-09-23,JPM,1.5515033922144812
2021-09-24,JPM,1.5495912632207698
2021-09-27,JPM,1.5101465764497446
2021-09-28,JPM,1.3376352026624487
2021-09-29,JPM,1.3344614867618312
2021-09-30,JPM,1.3237136523065758
2021-10-01,JPM,1.3694671748400045
2021-10-04,JPM,1.3006277701030082
2021-10-05,JPM,1.3096444327053316
2021-10-06,JPM,1.2830562615262555
2021-10-07,JPM,1.213407447848843
2021-10-08,JPM,1.203296547228337
2021-10-11,JPM,1.2205656814685044
2021-10-12,JPM,1.2278269461010662
2021-10-13,JPM,1.1995134601873472
2021-10-14,JPM,1.14101925984567
2021-10-15,JPM,1.0837739382307205
2021-10-18,JPM,1.0722491735914368
2021-10-19,JPM,1.0518583173008462
2021-10-20,JPM,1.0674522209891575
2021-10-21,JPM,1.1047491703736734
2021-10-22,JPM,1.0965172431130146
2021-10-25,JPM,1.0810936888124616
2021-10-26,JPM,1.0813706373787768
2021-10-27,JPM,1.1063465757793294
2021-10-28,JPM,1.1092956724211787
2021-10-29,JPM,1.1042773593611965
2021-11-01,JPM,1.1000450867534786
2021-11-02,JPM,1.0862496938228374
2021-11-03,JPM,1.0652652673722374
2021-11-04,JPM,1.0355551750220513
2021-11-05,JPM,1.0309912949384108
2021-11-08,JPM,1.0298780627800268
2021-11-09,JPM,1.0309287498383128
2021-11-10,JPM,1.0095210762527715
2021-11-11,JPM,1.01420263874116
2021-11-12,JPM,0.9925979270342051
2021-11-15,JPM,0.9793838912883138
2021-11-16,JPM,0.974258602262884
2021-11-17,JPM,0.9793822069321256
2021-11-18,JPM,0.9815022484072133
2021-11-19,JPM,0.9803557211395372
2021-11-22,JPM,0.9494208019298451
2021-11-23,JPM,0.94534955596807
2021-11-24,JPM,0.9635727307944948
2021-11-26,JPM,1.0220175867172885
2021-11-29,JPM,0.9886011540559246
2021-11-30,JPM,0.9645946348793992
2021-12-01,JPM,0.9510126297868754
2021-12-02,JPM,0.9731221156505371
2021-12-03,JPM,0.9925244032856899
2021-12-06,JPM,0.9943709557882997
2021-12-07,JPM,0.970396612807735
2021-12-08,JPM,0.9741191083357744
2021-12-09,JPM,0.9593008614422335
2021-12-10,JPM,0.9323503188530875
2021-12-13,JPM,0.9231838163872462
2021-12-14,JPM,0.9012608380369772
2021-12-15,JPM,0.8406101454842634
2021-12-16,JPM,0.8083674011375391
2021-12-17,JPM,0.7830686899204743
2021-12-20,JPM,0.8049600380627303
2021-12-21,JPM,0.7856623605973152
2021-12-22,JPM,0.72643944682995
2021-12-23,JPM,0.7251091609188597
2021-12-27,JPM,0.7381051637949466
2021-12-28,JPM,0.7846334866052305
2021-12-29,JPM,0.784619354936347
2021-12-30,JPM,0.7747887897797203
2021-12-31,JPM,0.7423511771401017
2022-01-03,JPM,0.7928660108575346
2022-01-04,JPM,0.7552971187847707
2022-01-05,JPM,0.7659709379719579
2022-01-06,JPM,0.7589392823029738
2022-01-07,JPM,0.7461655972663118
2022-01-10,JPM,0.718485894696197
2022-01-11,JPM,0.7062299571940742
2022-01-12,JPM,0.7208175392895523
2022-01-13,JPM,0.6826409247981922
2022-01-14,JPM,0.6667064608858829
2022-01-18,JPM,0.7718531323062452
2022-01-19,JPM,0.7722430577570463
2022-01-20,JPM,0.7587423450456311
2022-01-21,JPM,0.764968338247197
2022-01-24,JPM,0.765034642717952
2022-01-25,JPM,0.7265774406984293
2022-01-26,JPM,0.7213581263589489
2022-01-27,JPM,0.7201510523690179
2022-01-28,JPM,0.6744075157830365
2022-01-31,JPM,0.6842936848230523
2022-02-01,JPM,0.6992090873437167
2022-02-02,JPM,0.6782023030825277
2022-02-03,JPM,0.649779320382248
2022-02-04,JPM,0.6782329351684919
2022-02-07,JPM,0.6774868518079088
2022-02-08,JPM,0.693278623470177
2022-02-09,JPM,0.6808821833428538
2022-02-10,JPM,0.6660336288941621
2022-02-11,JPM,0.6641431515142081
2022-02-14,JPM,0.675341187907687
2022-02-15,JPM,0.6842733769762798
2022-02-16,JPM,0.6898530938065909
2022-02-17,JPM,0.7079354273422187
2022-02-18,JPM,0.7075155158092665
2022-02-22,JPM,0.7004818588578753
2022-02-23,JPM,0.7194281510345982
2022-02-24,JPM,0.6457404722173231
2022-02-25,JPM,0.6739404291956145
