date,strategy,buy_hold,strategy_growth,buy_hold_growth
2025-09-30,0.0,0.0034075694259330103,0.9890547820932453,1.1204653573778873
2025-10-01,0.0,0.001151711603039951,0.9890547820932453,1.1217558103307836
2025-10-02,-0.0,-1.4767362221612679e-05,0.9890547820932453,1.1217392449564083
2025-10-03,0.0,0.003586228910336109,0.9890547820932453,1.1257620586665296
2025-10-06,-0.0,-0.003707492250961897,0.9890547820932453,1.1215883045575965
2025-10-07,0.0,0.005963052412792269,0.9890547820932453,1.1282763944032483
2025-10-08,-0.0,-0.0028970083792374535,0.9890547820932453,1.1250077682345663
2025-10-09,-0.0,-0.02702782789908964,0.9890547820932453,1.0946012518895836
2025-10-10,0.015344074693208754,0.015344074693208754,1.0042309125453592,1.1113968952578572
2025-10-13,-0.0,-0.0012216548034567065,1.0042309125453592,1.1100391519022186
2025-10-14,0.004439615866679292,0.004439615866679292,1.0086893120385054,1.1149672993336388
2025-10-15,-0.006810260525524803,-0.006810260525524803,1.0018198750342109,1.107374081547736
2025-10-16,0.005676300358907982,0.005676300358907982,1.0075065055504286,1.1136598694442708
2025-10-17,0.010400475399621634,0.010400475399621634,1.0179850521763647,1.1252424615199716
2025-10-20,-1.4995920012528252e-05,-1.4995920012528252e-05,1.0179697865539483,1.125225587474024
2025-10-21,-0.005198815962920711,-0.005198815962920711,1.0126775489778406,1.1193757467279772
2025-10-22,0.005929891190499692,0.005929891190499692,1.018682616654341,1.1260135231073585
2025-10-23,0.0,0.008172571104630766,1.018682616654341,1.135215948689729
2025-10-24,0.0,0.011797712023148943,1.018682616654341,1.1486088995364563
2025-10-27,0.0,0.002655998956591077,1.018682616654341,1.1516596035751563
2025-10-28,0.0004802976988058649,0.0004802976988058649,1.0191718875709337,1.152212743032561
2025-10-29,-0.010998144919191377,-0.010998144919191377,1.0079628874538626,1.1395405403069498
2025-10-30,0.0032802806107155025,0.0032802806107155025,1.0112692885698984,1.143278553046443
2025-10-31,0.0018766870879645126,0.0018766870879645126,1.0131671245862126,1.1454241291448921
2025-11-03,-0.011853539942447533,-0.011853539942447533,1.0011575076065553,1.13184679847903
2025-11-04,0.003465389196996238,0.003465389196996238,1.0046269080179067,1.1357690881471338
2025-11-05,-0.010729333212666003,-0.010729333212666003,0.9938479311673721,1.1235830431477574
2025-11-06,0.0009845075813768034,0.0009845075813768034,0.994826381990342,1.1246892191720428
2025-11-07,0.015604434791510524,0.015604434791510524,1.0103500853969847,1.1422393587533277
2025-11-10,0.0022891497024457585,0.0022891497024457585,1.0126629279943373,1.1448541156415397
2025-11-11,0.0,0.0005563986064420767,1.0126629279943373,1.1454911108760621
2025-11-12,-0.016594021470737852,-0.016594021470737852,0.9958587776245791,1.1264828067876453
2025-11-13,-0.0,-0.00016358609958400105,0.9958587776245791,1.1262985298590344
2025-11-14,-0.0,-0.009316523930962162,0.9958587776245791,1.1158053426521952
2025-11-17,-0.0,-0.00839746055820656,0.9958587776245791,1.1064354112966373
2025-11-18,0.0,0.003863199783587179,0.9958587776245791,1.1107097923381115
2025-11-19,-0.0,-0.015242336682765423,0.9958587776245791,1.0937799797264496
2025-11-20,0.0,0.009961222976632822,0.9958587776245791,1.1046753659918818
2025-11-21,0.014718507062180475,0.014718507062180475,1.010516332075981,1.12093453816765
2025-11-24,0.00940589965210692,0.00940589965210692,1.0200211472923026,1.1314779359502358
2025-11-25,0.006903575013019525,0.006903575013019525,1.0270629397975013,1.1392891787566448
2025-11-26,0.005458406338614941,0.005458406338614941,1.0326690666582485,1.1455078820314855
2025-11-28,-0.004565415602551193,-0.004565415602551193,1.027954503189055,1.1402781624740135
2025-12-01,0.0018522092741120044,0.0018522092741120044,1.0298584900532268,1.1423901962616152
2025-12-02,0.0034627677932603795,0.0034627677932603795,1.0334246508641989,1.1463460282405664
2025-12-03,0.0007310561539983773,0.0007310561539983773,1.0341801423149068,1.1471840715591233
2025-12-04,0.0018995368427094927,0.0018995368427094927,1.0361446055972325,1.1493631899684194
2025-12-05,-0.0,-0.0030042775146746914,1.0361446055972325,1.1459101839806025
2025-12-08,-0.0008631449669616043,-0.0008631449669616043,1.0352502625958668,1.1449210973727095
2025-12-09,0.00663226800901473,0.00663226800901473,1.0421163197938055,1.1525145209396606
2025-12-10,0.0,0.002326948130527251,1.0421163197938055,1.1551963624495667
2025-12-11,-0.0,-0.010752057995096265,1.0421163197938055,1.1427756241647846
2025-12-12,-0.0015107978831542246,-0.0015107978831542246,1.0405418926638605,1.1410491211708762
2025-12-15,-0.00273229759527871,-0.00273229759527871,1.0376988225527484,1.1379314354010062
2025-12-16,-0.011003620102041367,-0.011003620102041367,1.0262803789290422,1.1254100701836829
2025-12-17,0.0075513325776148665,0.0075513325776148665,1.034030163388216,1.1339084159098367
2025-12-18,0.009063445479451815,0.009063445479451815,1.0434020393981938,1.144185533016127
2025-12-19,0.006229892278320159,0.006229892278320159,1.0499023217066241,1.1513136856332298
2025-12-22,0.0,0.004570454818432879,1.0499023217066241,1.1565757128152598
2025-12-23,0.0,0.0035176203055324873,1.0499023217066241,1.1606441070275446
2025-12-24,-0.0,-0.00010141503224314619,1.0499023217066241,1.1605264002680076
2025-12-26,-0.003563628207054803,-0.003563628207054803,1.046160860178338,1.1563907156529807
2025-12-29,-0.0012211007345822589,-0.0012211007345822589,1.044883392383483,1.1549786461006328
2025-12-30,-0.007408967373390696,-0.007408967373390696,1.037141885420316,1.1464214469947103
2025-12-31,0.0,0.0018330397334518356,1.037141885420316,1.148522883058333
2026-01-02,0.006660113816063129,0.006660113816063129,1.0440493684206216,1.1561721761798545
2026-01-05,0.005947183373089304,0.005947183373089304,1.0502585214651772,1.1630481441224598
2026-01-06,-0.0,-0.0032233567922274053,1.0502585214651772,1.1592992249874152
2026-01-07,-0.0,-0.00010153268198576093,1.0502585214651772,1.1591815182278782
2026-01-08,0.0,0.006613342394092614,1.0502585214651772,1.1668475825048232
2026-01-09,0.0,0.0015704538117717881,1.0502585214651772,1.1686800627385245
2026-01-12,-0.0,-0.0019994751058702853,1.0502585214651772,1.1663433160463519
2026-01-13,-0.0,-0.0049152373416185835,1.0502585214651772,1.1606104618261737
2026-01-14,0.0,0.0027232143965294497,1.0502585214651772,1.1637710529445815
2026-01-15,-0.0,-0.0008378739908954103,1.0502585214651772,1.1627959594479622
2026-01-16,-0.0,-0.020356785723545046,1.0502585214651772,1.139125171261276
2026-01-20,0.0,0.011541079202094462,1.0502585214651772,1.1522719050839019
2026-01-21,0.0,0.005223230019727687,1.0502585214651772,1.158290486289425
2026-01-22,0.0,0.0003627802397405677,1.0502585214651772,1.1587106911897302
2026-01-23,0.0,0.005078147060609828,1.0502585214651772,1.1645947944802926
2026-01-26,0.0,0.003984264729684606,1.0502585214651772,1.1692348484443147
